2023-08-14 , 16:49:10 , LOG , com/herculife/herculifepelvictutor/Controllers/SplashController , App Closed Correctly
2023-08-21 , 13:34:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:34:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:34:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:34:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:34:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:34:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:34:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:34:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:34:39 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 13:35:11 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:35:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:35:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:35:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:35:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:35:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:35:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:35:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:35:26 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 13:36:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:17 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 13:36:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:36 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 13:36:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:36:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:36:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:37:01 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 13:37:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:37:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:37:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:37:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:37:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:37:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:37:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:37:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:37:45 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 13:37:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:37:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:37:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:37:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:37:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:37:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:37:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:37:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:38:18 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 13:38:40 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:38:40 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:38:40 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:38:40 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:38:40 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:38:40 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:38:40 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:38:40 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:39:20 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 13:39:57 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:39:57 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:39:57 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:39:57 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:39:57 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:39:57 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:39:57 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:39:57 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:41:05 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:41:06 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:41:06 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:41:06 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:41:06 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:41:06 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:41:06 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 13:41:06 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 13:41:24 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BladderTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 14:26:10 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:26:10 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:26:10 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:26:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:26:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:26:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:26:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:26:12 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:26:23 , LOG , com/herculife/herculifepelvictutor/Controllers/TrainingControllers/BasicTrainingSetUp , User: herculife Closed the App Correctly
2023-08-21 , 14:26:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:26:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:26:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:26:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:26:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:26:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:26:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:26:58 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:31:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:31:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:31:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:31:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:31:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:31:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:31:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:31:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:32:41 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:32:41 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:32:41 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:32:41 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:32:41 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:32:41 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:32:41 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:32:41 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:33:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:33:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:33:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:33:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:33:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:33:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:33:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:33:08 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:34:00 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:34:00 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:34:00 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:34:00 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:34:00 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:34:00 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:34:00 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:34:00 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:34:43 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:34:43 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:34:43 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:34:43 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-21 , 14:34:43 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-21 , 14:34:43 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
